10/07/2020 7:34:22 PM|Quizzame|Question 1| ID:5366  |Correct:A  |Keypad:12 |Name:103  |Pressed:A  |Seconds:0.5  |Question Points:950  |Total:950
10/07/2020 8:54:02 PM|Quizzame|Question 10| ID:9360  |Correct:E  |Keypad:4 |Name:Seven Up  |Pressed:E  |Seconds:10.17  |Question Points:956  |Total:24829
10/07/2020 8:54:03 PM|Quizzame|Question 10 |ID:9360  |Correct:E  |Keypad:11 |Name:Quaranteam  |Pressed:C  |Seconds:10.75  |Question Points:-436  |Total:35373
10/07/2020 8:54:43 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:6 |Name:The Bobcats  |Pressed:B  |Seconds:1.56  |Question Points:895  |Total:28909
10/07/2020 8:54:43 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:2 |Name:DC  |Pressed:B  |Seconds:1.57  |Question Points:895  |Total:37479
10/07/2020 8:54:43 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:1.53  |Question Points:897  |Total:35834
10/07/2020 8:54:43 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:B  |Seconds:1.7  |Question Points:886  |Total:26903
10/07/2020 8:54:43 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:1.95  |Question Points:869  |Total:37631
10/07/2020 8:54:43 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:B  |Seconds:1.94  |Question Points:870  |Total:26602
10/07/2020 8:54:44 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:B  |Seconds:2.29  |Question Points:847  |Total:38308
10/07/2020 8:54:45 PM|Quizzame|Question 11| ID:2527  |Correct:B  |Keypad:7 |Name:ETC  |Pressed:B  |Seconds:4.12  |Question Points:724  |Total:31611
10/07/2020 8:55:33 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:2 |Name:DC  |Pressed:B  |Seconds:1.2  |Question Points:1839  |Total:39318
10/07/2020 8:55:33 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:5 |Name:SevenMinsInKevin  |Pressed:B  |Seconds:1.22  |Question Points:1837  |Total:28740
10/07/2020 8:55:33 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:8 |Name:Trans-Houston  |Pressed:B  |Seconds:1.25  |Question Points:1832  |Total:28434
10/07/2020 8:55:33 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:10 |Name:Father Knows Best  |Pressed:B  |Seconds:1.37  |Question Points:1816  |Total:39447
10/07/2020 8:55:33 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:3 |Name:Rice Queens  |Pressed:B  |Seconds:1.23  |Question Points:1835  |Total:40143
10/07/2020 8:55:35 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:4 |Name:Seven Up  |Pressed:B  |Seconds:3.26  |Question Points:1563  |Total:26392
10/07/2020 8:55:35 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:7 |Name:ETC  |Pressed:B  |Seconds:3.93  |Question Points:1473  |Total:33084
10/07/2020 8:55:37 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:6 |Name:The Bobcats  |Pressed:B  |Seconds:5.66  |Question Points:1242  |Total:30151
10/07/2020 8:55:45 PM|Quizzame|Question 12| ID:14  |Correct:B  |Keypad:11 |Name:Quaranteam  |Pressed:B  |Seconds:13.32  |Question Points:215  |Total:36049
