1/12/2021 7:32:02 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:A  |Seconds:0.91  |Question Points:-470  |Total:0
1/12/2021 8:37:06 PM|Quizzame|ROUND 3A - NO colour sequence|Question 11| ID:5425  |Correct:B  |Keypad:4 |Name:Captain Mat  |Pressed:B  |Seconds:1.85  |Question Points:815  |Total:4235
1/12/2021 8:37:07 PM|Quizzame|ROUND 3A - NO colour sequence|Question 11| ID:5425  |Correct:B  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:3.1  |Question Points:690  |Total:8324
1/12/2021 8:37:08 PM|Quizzame|ROUND 3A - NO colour sequence|Question 11| ID:5425  |Correct:B  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:4.27  |Question Points:573  |Total:9450
1/12/2021 8:37:08 PM|Quizzame|ROUND 3A - NO colour sequence|Question 11| ID:5425  |Correct:B  |Keypad:16 |Name:Thirsty Camels  |Pressed:B  |Seconds:4.19  |Question Points:581  |Total:8035
1/12/2021 8:37:09 PM|Quizzame|ROUND 3A - NO colour sequence|Question 11 |ID:5425  |Correct:B  |Keypad:17 |Name:Bridgeway Boys  |Pressed:A  |Seconds:5.81  |Question Points:-21  |Total:5268
1/12/2021 8:37:54 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:E  |Seconds:1.67  |Question Points:888  |Total:5123
1/12/2021 8:37:54 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:E  |Seconds:2.18  |Question Points:854  |Total:8889
1/12/2021 8:37:54 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12 |ID:6870  |Correct:E  |Keypad:5 |Name:Zero for One  |Pressed:D  |Seconds:2  |Question Points:-86.8  |Total:6647
1/12/2021 8:37:54 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:17 |Name:Bridgeway Boys  |Pressed:E  |Seconds:2.02  |Question Points:865  |Total:6112
1/12/2021 8:37:54 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:E  |Seconds:2.13  |Question Points:857  |Total:7867
1/12/2021 8:37:55 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:E  |Seconds:2.44  |Question Points:837  |Total:9161
1/12/2021 8:37:55 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:6 |Name:ETC  |Pressed:E  |Seconds:2.84  |Question Points:810  |Total:11935
1/12/2021 8:37:55 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12| ID:6870  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:E  |Seconds:2.71  |Question Points:818  |Total:10268
1/12/2021 8:37:56 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12 |ID:6870  |Correct:E  |Keypad:15 |Name:Ale  |Pressed:D  |Seconds:3.26  |Question Points:-39.2  |Total:4408
1/12/2021 8:37:56 PM|Quizzame|ROUND 3A - NO colour sequence|Question 12 |ID:6870  |Correct:E  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:3.72  |Question Points:-3.77  |Total:1484
1/12/2021 8:45:44 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:6 |Name:ETC  |Pressed:B  |Seconds:2.22  |Question Points:2554  |Total:36256
1/12/2021 8:45:44 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:B  |Seconds:2.44  |Question Points:2510  |Total:28833
1/12/2021 8:45:45 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:3.16  |Question Points:2365  |Total:33671
1/12/2021 8:45:45 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:10 |Name:Menace to Sobriety  |Pressed:B  |Seconds:3.22  |Question Points:2353  |Total:18679
1/12/2021 8:45:47 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:4 |Name:Captain Mat  |Pressed:B  |Seconds:4.91  |Question Points:2013  |Total:26460
1/12/2021 8:45:47 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:16 |Name:Thirsty Camels  |Pressed:B  |Seconds:5.32  |Question Points:1931  |Total:26108
1/12/2021 8:45:47 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:5 |Name:Zero for One  |Pressed:B  |Seconds:5.18  |Question Points:1959  |Total:22074
1/12/2021 8:45:52 PM|Quizzame|ROUND 4|Question 1 |ID:5068  |Correct:B  |Keypad:17 |Name:Bridgeway Boys  |Pressed:A  |Seconds:9.62  |Question Points:-548  |Total:25052
1/12/2021 8:45:52 PM|Quizzame|ROUND 4|Question 1| ID:5068  |Correct:B  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:10.08  |Question Points:974  |Total:28198
1/12/2021 8:46:36 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:D  |Seconds:0.87  |Question Points:942  |Total:27050
1/12/2021 8:46:36 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:5 |Name:Zero for One  |Pressed:D  |Seconds:1.04  |Question Points:930  |Total:23004
1/12/2021 8:46:36 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:6 |Name:ETC  |Pressed:D  |Seconds:1.48  |Question Points:901  |Total:37157
1/12/2021 8:46:36 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:1.48  |Question Points:901  |Total:19580
1/12/2021 8:46:37 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:1.76  |Question Points:882  |Total:29715
1/12/2021 8:46:37 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:4 |Name:Captain Mat  |Pressed:D  |Seconds:1.78  |Question Points:881  |Total:27341
1/12/2021 8:46:37 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:7 |Name:GHS  |Pressed:D  |Seconds:2.13  |Question Points:857  |Total:34528
1/12/2021 8:46:37 PM|Quizzame|ROUND 4|Question 2| ID:2087  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:D  |Seconds:2.17  |Question Points:855  |Total:29053
1/12/2021 8:47:42 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:17 |Name:Bridgeway Boys  |Pressed:C  |Seconds:2.22  |Question Points:-128  |Total:24504
1/12/2021 8:47:42 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:10 |Name:Menace to Sobriety  |Pressed:C  |Seconds:2.56  |Question Points:-124.7  |Total:19580
1/12/2021 8:47:43 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:C  |Seconds:3.54  |Question Points:-575  |Total:29715
1/12/2021 8:47:50 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:C  |Seconds:10.08  |Question Points:-100.4  |Total:27050
1/12/2021 8:47:52 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:A  |Seconds:12.82  |Question Points:-115.5  |Total:34528
1/12/2021 8:47:53 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:6 |Name:ETC  |Pressed:B  |Seconds:13.75  |Question Points:-139  |Total:37157
1/12/2021 8:47:54 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:C  |Seconds:14.09  |Question Points:-21  |Total:29053
1/12/2021 8:47:55 PM|Quizzame|ROUND 4|Question 3 |ID:12347  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:B  |Seconds:15  |Question Points:0  |Total:27341
1/12/2021 8:48:48 PM|Quizzame|ROUND 4|Question 4 |ID:6473  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:A  |Seconds:4.55  |Question Points:-175  |Total:34412
1/12/2021 8:48:50 PM|Quizzame|ROUND 4|Question 4| ID:6473  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:E  |Seconds:6.97  |Question Points:533  |Total:27874
1/12/2021 8:48:54 PM|Quizzame|ROUND 4|Question 4| ID:6473  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:E  |Seconds:10.72  |Question Points:282  |Total:27232
1/12/2021 8:48:56 PM|Quizzame|ROUND 4|Question 4 |ID:6473  |Correct:E  |Keypad:5 |Name:Zero for One  |Pressed:A  |Seconds:13.12  |Question Points:-6.7  |Total:23004
1/12/2021 8:48:57 PM|Quizzame|ROUND 4|Question 4 |ID:6473  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:A  |Seconds:14.12  |Question Points:-6.8  |Total:29032
1/12/2021 8:48:58 PM|Quizzame|ROUND 4|Question 4 |ID:6473  |Correct:E  |Keypad:6 |Name:ETC  |Pressed:D  |Seconds:14.76  |Question Points:-13  |Total:37018
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5 |ID:2040  |Correct:EABDC  |Keypad:3 |Name:Deadly Treadlies  |Tasti:EABCD  |Seconds:15.27  |Question Points:-116.8  |Total:29025
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5 |ID:2040  |Correct:EABDC  |Keypad:4 |Name:Captain Mat  |Tasti:EADBC  |Seconds:12.08  |Question Points:-155  |Total:27874
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5| ID:2040  |Correct:EABDC  |Keypad:5 |Name:Zero for One  |Tasti:EABDC  |Seconds:18.86  |Question Points:737  |Total:23734
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5| ID:2040  |Correct:EABDC  |Keypad:7 |Name:GHS  |Tasti:EABDC  |Seconds:18.18  |Question Points:818  |Total:35055
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5 |ID:2040  |Correct:EABDC  |Keypad:10 |Name:Menace to Sobriety  |Tasti:AEBCD  |Seconds:13.04  |Question Points:-71.8  |Total:19455
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5 |ID:2040  |Correct:EABDC  |Keypad:12 |Name:It'sMyBirthday!  |Tasti:EABCD  |Seconds:18.88  |Question Points:-183.5  |Total:29140
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5| ID:2040  |Correct:EABDC  |Keypad:16 |Name:Thirsty Camels  |Tasti:EABDC  |Seconds:12.99  |Question Points:1441  |Total:28673
1/12/2021 8:50:08 PM|Quizzame|ROUND 4|Question 5 |ID:2040  |Correct:EABDC  |Keypad:17 |Name:Bridgeway Boys  |Tasti:ABC  |Seconds:18.81  |Question Points:-37.1  |Total:24376
1/12/2021 8:50:42 PM|Quizzame|ROUND 4|Question 6 |ID:3842  |Correct:B  |Keypad:4 |Name:Captain Mat  |Pressed:E  |Seconds:2.8  |Question Points:-81.6  |Total:27719
1/12/2021 8:50:46 PM|Quizzame|ROUND 4|Question 6 |ID:3842  |Correct:B  |Keypad:10 |Name:Menace to Sobriety  |Pressed:E  |Seconds:6.89  |Question Points:-27.3  |Total:19383
1/12/2021 8:50:46 PM|Quizzame|ROUND 4|Question 6| ID:3842  |Correct:B  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:6.81  |Question Points:544  |Total:35599
1/12/2021 8:50:49 PM|Quizzame|ROUND 4|Question 6| ID:3842  |Correct:B  |Keypad:17 |Name:Bridgeway Boys  |Pressed:B  |Seconds:9.6  |Question Points:357  |Total:24696
1/12/2021 8:50:52 PM|Quizzame|ROUND 4|Question 6 |ID:3842  |Correct:B  |Keypad:5 |Name:Zero for One  |Pressed:E  |Seconds:12.51  |Question Points:-8.7  |Total:23734
1/12/2021 8:50:52 PM|Quizzame|ROUND 4|Question 6| ID:3842  |Correct:B  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:12.73  |Question Points:147  |Total:29055
1/12/2021 8:50:52 PM|Quizzame|ROUND 4|Question 6| ID:3842  |Correct:B  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:B  |Seconds:13.09  |Question Points:123  |Total:29079
1/12/2021 8:50:54 PM|Quizzame|ROUND 4|Question 6| ID:3842  |Correct:B  |Keypad:6 |Name:ETC  |Pressed:B  |Seconds:13.88  |Question Points:70  |Total:37075
1/12/2021 8:51:52 PM|Quizzame|ROUND 4|Question 7| ID:14645  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:E  |Seconds:3.46  |Question Points:768  |Total:36367
1/12/2021 8:51:56 PM|Quizzame|ROUND 4|Question 7| ID:14645  |Correct:E  |Keypad:5 |Name:Zero for One  |Pressed:E  |Seconds:6.96  |Question Points:534  |Total:24259
1/12/2021 8:51:57 PM|Quizzame|ROUND 4|Question 7| ID:14645  |Correct:E  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:E  |Seconds:8.02  |Question Points:463  |Total:29542
1/12/2021 8:52:00 PM|Quizzame|ROUND 4|Question 7 |ID:14645  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:B  |Seconds:10.96  |Question Points:-27.6  |Total:27637
1/12/2021 8:52:00 PM|Quizzame|ROUND 4|Question 7 |ID:14645  |Correct:E  |Keypad:17 |Name:Bridgeway Boys  |Pressed:B  |Seconds:11.31  |Question Points:-12.7  |Total:24696
1/12/2021 8:52:02 PM|Quizzame|ROUND 4|Question 7| ID:14645  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:E  |Seconds:13.01  |Question Points:128  |Total:28801
1/12/2021 8:52:02 PM|Quizzame|ROUND 4|Question 7 |ID:14645  |Correct:E  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:13.68  |Question Points:-4.9  |Total:19356
1/12/2021 8:52:03 PM|Quizzame|ROUND 4|Question 7| ID:14645  |Correct:E  |Keypad:6 |Name:ETC  |Pressed:E  |Seconds:14.77  |Question Points:10  |Total:37085
1/12/2021 8:52:04 PM|Quizzame|ROUND 4|Question 7 |ID:14645  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:15.76  |Question Points:0  |Total:29055
1/12/2021 8:53:00 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:6 |Name:ETC  |Pressed:A  |Seconds:0.99  |Question Points:2801  |Total:39886
1/12/2021 8:53:01 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:16 |Name:Thirsty Camels  |Pressed:A  |Seconds:2  |Question Points:2598  |Total:31399
1/12/2021 8:53:01 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:3 |Name:Deadly Treadlies  |Pressed:A  |Seconds:2.48  |Question Points:2502  |Total:31557
1/12/2021 8:53:02 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:5 |Name:Zero for One  |Pressed:A  |Seconds:2.72  |Question Points:2453  |Total:26712
1/12/2021 8:53:05 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:7 |Name:GHS  |Pressed:A  |Seconds:5.19  |Question Points:1957  |Total:38324
1/12/2021 8:53:05 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:A  |Seconds:6.07  |Question Points:1780  |Total:31322
1/12/2021 8:53:08 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:17 |Name:Bridgeway Boys  |Pressed:A  |Seconds:8.92  |Question Points:1207  |Total:25890
1/12/2021 8:53:09 PM|Quizzame|ROUND 4|Question 8| ID:15703  |Correct:A  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:9.99  |Question Points:992  |Total:20343
1/12/2021 8:54:01 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:6 |Name:ETC  |Pressed:D  |Seconds:1.84  |Question Points:877  |Total:40763
1/12/2021 8:54:03 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:3.6  |Question Points:759  |Total:32081
1/12/2021 8:54:04 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:5.01  |Question Points:664  |Total:21007
1/12/2021 8:54:04 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:D  |Seconds:4.99  |Question Points:666  |Total:32065
1/12/2021 8:54:05 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:4 |Name:Captain Mat  |Pressed:D  |Seconds:5.86  |Question Points:607  |Total:28216
1/12/2021 8:54:05 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:7 |Name:GHS  |Pressed:D  |Seconds:6.22  |Question Points:583  |Total:38907
1/12/2021 8:54:06 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:17 |Name:Bridgeway Boys  |Pressed:D  |Seconds:6.97  |Question Points:533  |Total:26423
1/12/2021 8:54:13 PM|Quizzame|ROUND 4|Question 9| ID:10434  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:D  |Seconds:14.11  |Question Points:55  |Total:31612
1/12/2021 8:54:57 PM|Quizzame|ROUND 4|Question 10| ID:1226  |Correct:B  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:3.74  |Question Points:2248  |Total:41155
1/12/2021 8:55:00 PM|Quizzame|ROUND 4|Question 10| ID:1226  |Correct:B  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:6.86  |Question Points:1621  |Total:33233
1/12/2021 8:55:01 PM|Quizzame|ROUND 4|Question 10| ID:1226  |Correct:B  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:B  |Seconds:8  |Question Points:1392  |Total:33473
1/12/2021 8:55:04 PM|Quizzame|ROUND 4|Question 10 |ID:1226  |Correct:B  |Keypad:10 |Name:Menace to Sobriety  |Pressed:E  |Seconds:10.4  |Question Points:-47  |Total:21007
1/12/2021 8:55:04 PM|Quizzame|ROUND 4|Question 10| ID:1226  |Correct:B  |Keypad:16 |Name:Thirsty Camels  |Pressed:B  |Seconds:10.43  |Question Points:904  |Total:32969
1/12/2021 8:55:47 PM|Quizzame|ROUND 4|Question 11| ID:2478  |Correct:A  |Keypad:16 |Name:Thirsty Camels  |Pressed:A  |Seconds:1.23  |Question Points:918  |Total:33887
1/12/2021 8:55:47 PM|Quizzame|ROUND 4|Question 11| ID:2478  |Correct:A  |Keypad:7 |Name:GHS  |Pressed:A  |Seconds:2.13  |Question Points:857  |Total:42012
1/12/2021 8:55:51 PM|Quizzame|ROUND 4|Question 11| ID:2478  |Correct:A  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:5.82  |Question Points:610  |Total:21570
1/12/2021 8:55:53 PM|Quizzame|ROUND 4|Question 11| ID:2478  |Correct:A  |Keypad:6 |Name:ETC  |Pressed:A  |Seconds:6.99  |Question Points:532  |Total:41295
1/12/2021 8:55:53 PM|Quizzame|ROUND 4|Question 11 |ID:2478  |Correct:A  |Keypad:4 |Name:Captain Mat  |Pressed:E  |Seconds:8  |Question Points:-47.2  |Total:28216
1/12/2021 8:55:53 PM|Quizzame|ROUND 4|Question 11| ID:2478  |Correct:A  |Keypad:3 |Name:Deadly Treadlies  |Pressed:A  |Seconds:7.78  |Question Points:479  |Total:33712
1/12/2021 8:55:59 PM|Quizzame|ROUND 4|Question 11| ID:2478  |Correct:A  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:A  |Seconds:13.69  |Question Points:83  |Total:33556
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:6 |Name:ETC  |Pressed:C  |Seconds:1.07  |Question Points:1857  |Total:43152
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:5 |Name:Zero for One  |Pressed:C  |Seconds:1.07  |Question Points:1857  |Total:28569
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:C  |Seconds:1.42  |Question Points:1810  |Total:35366
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:10 |Name:Menace to Sobriety  |Pressed:C  |Seconds:1.38  |Question Points:1815  |Total:23385
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:3 |Name:Deadly Treadlies  |Pressed:C  |Seconds:1.44  |Question Points:1807  |Total:35519
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:7 |Name:GHS  |Pressed:C  |Seconds:1.52  |Question Points:1796  |Total:43808
1/12/2021 8:56:36 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:16 |Name:Thirsty Camels  |Pressed:C  |Seconds:1.75  |Question Points:1766  |Total:35653
1/12/2021 8:56:37 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:17 |Name:Bridgeway Boys  |Pressed:C  |Seconds:2.22  |Question Points:1703  |Total:28126
1/12/2021 8:56:37 PM|Quizzame|ROUND 4|Question 12| ID:7660  |Correct:C  |Keypad:4 |Name:Captain Mat  |Pressed:C  |Seconds:2.02  |Question Points:1729  |Total:29898
1/12/2021 7:32:02 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:A  |Seconds:0.91  |Question Points:-470  |Total:0
1/12/2021 7:32:02 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:1.56  |Question Points:-449  |Total:0
1/12/2021 7:32:03 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:17 |Name:Bridgeway Boys  |Pressed:A  |Seconds:2.16  |Question Points:-429  |Total:0
1/12/2021 7:32:04 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:C  |Seconds:3.15  |Question Points:-396  |Total:0
1/12/2021 7:32:05 PM|Quizzame|ROUND 1|Question 1| ID:159  |Correct:E  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:E  |Seconds:3.88  |Question Points:740  |Total:740
1/12/2021 7:32:05 PM|Quizzame|ROUND 1|Question 1| ID:159  |Correct:E  |Keypad:6 |Name:ETC  |Pressed:E  |Seconds:3.76  |Question Points:748  |Total:748
1/12/2021 7:32:05 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:2 |Name:The ACB  |Pressed:B  |Seconds:4.66  |Question Points:-346  |Total:0
1/12/2021 7:32:05 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:A  |Seconds:4.58  |Question Points:-349  |Total:0
1/12/2021 7:32:08 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:15 |Name:Ale  |Pressed:B  |Seconds:7.38  |Question Points:-256  |Total:0
1/12/2021 7:32:09 PM|Quizzame|ROUND 1|Question 1| ID:159  |Correct:E  |Keypad:5 |Name:Zero for One  |Pressed:E  |Seconds:8.42  |Question Points:436  |Total:436
1/12/2021 7:32:16 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:C  |Seconds:15.19  |Question Points:0  |Total:0
1/12/2021 7:32:49 PM|Quizzame|ROUND 1|Question 2| ID:5726  |Correct:A  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:A  |Seconds:1.65  |Question Points:889  |Total:1629
1/12/2021 7:32:50 PM|Quizzame|ROUND 1|Question 2| ID:5726  |Correct:A  |Keypad:6 |Name:ETC  |Pressed:A  |Seconds:2.52  |Question Points:831  |Total:1579
1/12/2021 7:32:51 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:3.4  |Question Points:-3.88  |Total:-449
1/12/2021 7:32:53 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:5.46  |Question Points:-32  |Total:-349
1/12/2021 7:32:54 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:17 |Name:Bridgeway Boys  |Pressed:D  |Seconds:6.58  |Question Points:-28.3  |Total:-429
1/12/2021 7:32:55 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:5 |Name:Zero for One  |Pressed:B  |Seconds:7.68  |Question Points:-123.5  |Total:436
1/12/2021 7:32:56 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:15 |Name:Ale  |Pressed:D  |Seconds:8.85  |Question Points:-41.6  |Total:-256
1/12/2021 7:32:59 PM|Quizzame|ROUND 1|Question 2| ID:5726  |Correct:A  |Keypad:3 |Name:Deadly Treadlies  |Pressed:A  |Seconds:11.22  |Question Points:248  |Total:-148
1/12/2021 7:32:59 PM|Quizzame|ROUND 1|Question 2| ID:5726  |Correct:A  |Keypad:4 |Name:Captain Mat  |Pressed:A  |Seconds:11.74  |Question Points:213  |Total:-257
1/12/2021 7:33:00 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:16 |Name:Thirsty Camels  |Pressed:B  |Seconds:13.15  |Question Points:-13.2  |Total:0
1/12/2021 7:33:01 PM|Quizzame|ROUND 1|Question 2 |ID:5726  |Correct:A  |Keypad:2 |Name:The ACB  |Pressed:D  |Seconds:13.72  |Question Points:-9.400001  |Total:-346
1/12/2021 7:33:42 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:6 |Name:ETC  |Pressed:D  |Seconds:1.41  |Question Points:2717  |Total:4296
1/12/2021 7:33:43 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:15 |Name:Ale  |Pressed:D  |Seconds:1.66  |Question Points:2666  |Total:2368
1/12/2021 7:33:43 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:4 |Name:Captain Mat  |Pressed:D  |Seconds:1.74  |Question Points:2650  |Total:2393
1/12/2021 7:33:43 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:2.07  |Question Points:2584  |Total:4213
1/12/2021 7:33:43 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:7 |Name:GHS  |Pressed:D  |Seconds:2.1  |Question Points:2578  |Total:2197
1/12/2021 7:33:43 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:5 |Name:Zero for One  |Pressed:D  |Seconds:2.16  |Question Points:2566  |Total:2878
